Polarization of Light 'theta' Data File Tue, Jan 23, 2018 10:01 AM
Sensor Position (Radians)	Light Intensity (Volts)
1.96786	0.33991
1.97222	0.34410
1.97222	0.34781
1.97222	0.35345
1.97222	0.35425
1.97222	0.35119
1.97222	0.34201
1.97222	0.34958
1.98095	0.36037
1.98531	0.36295
1.98531	0.36972
1.98531	0.36779
1.98531	0.36585
1.98968	0.37117
1.98968	0.37165
1.98968	0.37536
1.98968	0.37149
1.98968	0.37359
1.99404	0.36891
1.99840	0.38889
1.99840	0.39083
1.99840	0.39034
2.00277	0.39179
2.00277	0.39598
2.00277	0.39872
2.00713	0.40098
2.00713	0.39228
2.00713	0.39630
2.00713	0.39421
2.00713	0.39469
2.00713	0.39582
2.00713	0.40098
2.00713	0.40017
2.00713	0.39550
2.00713	0.39759
2.00713	0.39534
2.00713	0.39663
2.00713	0.39727
2.00713	0.39791
2.00713	0.39840
2.00713	0.38905
2.00713	0.39534
2.00713	0.39405
2.00713	0.39501
2.00713	0.39663
2.00713	0.39711
2.00713	0.40065
2.00713	0.40323
2.00713	0.39469
2.00713	0.39598
2.00713	0.39630
2.00713	0.39969
2.00713	0.40436
2.00713	0.40565
2.00713	0.40194
2.00713	0.40355
2.00713	0.40404
2.00713	0.40065
2.01586	0.41467
2.02458	0.43094
2.03331	0.43900
2.03331	0.43433
2.03331	0.43368
2.03331	0.43545
2.03331	0.43239
2.03331	0.43610
2.03331	0.43416
2.03331	0.43996
2.03331	0.43352
2.03331	0.43916
2.03331	0.43900
2.03331	0.43304
2.03331	0.43674
2.03331	0.43465
2.03331	0.43449
2.03331	0.43481
2.03331	0.43594
2.03331	0.43223
2.03331	0.43465
2.02895	0.42965
2.02895	0.42869
2.02895	0.43094
2.02895	0.42691
2.02895	0.43014
2.02895	0.42450
2.02895	0.43014
2.02895	0.42691
2.02895	0.43143
2.02895	0.43288
2.02895	0.43497
2.03331	0.43706
2.04204	0.45318
2.05076	0.46816
2.05076	0.46703
2.05076	0.46558
2.05513	0.47525
2.05949	0.48346
2.06385	0.48475
2.06385	0.48653
2.06385	0.48121
2.06385	0.48572
2.06385	0.48201
2.06385	0.48765
2.06385	0.48620
2.06385	0.48411
2.06385	0.48524
2.06822	0.48588
2.07258	0.50006
2.07258	0.50135
2.07258	0.49829
2.07258	0.49958
2.07258	0.49474
2.07258	0.50280
2.07258	0.49378
2.07258	0.50167
2.07694	0.50103
2.07694	0.50844
2.07694	0.50264
2.07694	0.50264
2.08131	0.50747
2.08131	0.50505
2.08131	0.50328
2.08131	0.50779
2.08131	0.50747
2.08131	0.50570
2.08131	0.50328
2.08567	0.52342
2.09003	0.51891
2.09003	0.52326
2.09003	0.52036
2.09003	0.51778
2.09003	0.52439
2.09003	0.52261
2.09876	0.53115
2.09876	0.53438
2.09876	0.53486
2.09876	0.53309
2.10312	0.54001
2.10312	0.53776
2.10749	0.54388
2.11185	0.55065
2.11621	0.55323
2.11621	0.55548
2.11621	0.55484
2.11621	0.55306
2.11621	0.55564
2.12058	0.56193
2.12494	0.56031
2.12494	0.56805
2.12494	0.56064
2.12494	0.56386
2.12494	0.56305
2.12494	0.56611
2.12494	0.56708
2.12494	0.56756
2.12494	0.56773
2.12494	0.56547
2.12494	0.56901
2.12494	0.56402
2.12494	0.56563
2.12494	0.56644
2.12930	0.57175
2.12930	0.56998
2.13367	0.57804
2.13367	0.58029
2.13367	0.57208
2.13367	0.57707
2.13367	0.57836
2.13367	0.58126
2.13367	0.58013
2.13367	0.57916
2.13367	0.57498
2.13367	0.58094
2.13367	0.57498
2.13367	0.58078
2.13367	0.57900
2.14239	0.58722
2.14675	0.59463
2.14675	0.59721
2.14675	0.59334
2.14675	0.59334
2.15112	0.59898
2.15112	0.60172
2.15548	0.60607
2.15548	0.60414
2.15548	0.60414
2.15548	0.60607
2.15548	0.60365
2.15548	0.60285
2.15548	0.60365
2.15548	0.60543
2.15548	0.60398
2.15548	0.60526
2.15548	0.60575
2.15548	0.60398
2.15548	0.59963
2.15548	0.60011
2.15548	0.60510
2.15548	0.60430
2.15548	0.59673
2.15548	0.60623
2.15548	0.60172
2.15548	0.60333
2.15548	0.60381
2.15548	0.60510
2.15548	0.59898
2.15548	0.60075
2.15548	0.60301
2.15548	0.60091
2.15548	0.60317
2.15548	0.60220
2.15548	0.60349
2.15548	0.59898
2.15548	0.60414
2.15548	0.60543
2.15548	0.60462
2.15548	0.60494
2.15548	0.61106
2.15548	0.60381
2.15984	0.60478
2.16421	0.61010
2.16421	0.60913
2.16421	0.61348
2.16421	0.60897
2.16421	0.61268
2.16421	0.61010
2.16421	0.61074
2.17293	0.62508
2.18166	0.63378
2.18602	0.63636
2.18602	0.63829
2.18602	0.63749
2.18602	0.63733
2.18602	0.63330
2.18602	0.63282
2.18602	0.63636
2.18602	0.63604
2.18602	0.63684
2.19039	0.63668
2.19475	0.63974
2.19911	0.64442
2.19911	0.64393
2.19911	0.64828
2.19911	0.64442
2.20348	0.65295
2.20784	0.65150
2.20784	0.65585
2.20784	0.65553
2.21220	0.65521
2.21657	0.66455
2.21657	0.66262
2.21657	0.66552
2.22093	0.66858
2.22093	0.66987
2.22529	0.67100
2.22529	0.67277
2.23402	0.67245
2.23402	0.67857
2.23402	0.67793
2.23838	0.67728
2.23838	0.67696
2.24275	0.68179
2.24275	0.68582
2.24711	0.68824
2.25147	0.69372
2.25147	0.69662
2.25147	0.68759
2.25147	0.68727
2.25147	0.69307
2.25584	0.69597
2.25584	0.69549
2.25584	0.69227
2.26020	0.69629
2.26456	0.70161
2.26456	0.69742
2.26456	0.69597
2.26456	0.70000
2.26456	0.69629
2.26456	0.69243
2.26456	0.69468
2.26456	0.69613
2.26456	0.69742
2.26456	0.69517
2.26456	0.69130
2.26456	0.69291
2.26456	0.69790
2.26456	0.69678
2.26456	0.69098
2.26456	0.70080
2.26456	0.69903
2.26456	0.70000
2.26456	0.69952
2.26893	0.70258
2.27329	0.70242
2.27765	0.70515
2.27765	0.70000
2.27765	0.70515
2.27765	0.70467
2.28202	0.70709
2.28638	0.71095
2.29074	0.71369
2.29074	0.71273
2.29074	0.71289
2.29511	0.70999
2.30383	0.71917
2.30383	0.72143
2.30383	0.71675
2.30383	0.71192
2.31692	0.72255
2.32129	0.72594
2.32129	0.72868
2.32129	0.72191
2.32129	0.72352
2.32129	0.72771
2.32129	0.72497
2.33001	0.72739
2.33438	0.73029
2.33874	0.72755
2.33874	0.72352
2.34310	0.72932
2.34747	0.72336
2.35619	0.72852
2.35619	0.73270
2.35619	0.73142
2.35619	0.73093
2.36056	0.73077
2.36492	0.73464
2.36492	0.73512
2.36492	0.73335
2.36492	0.73077
2.36492	0.73013
2.36492	0.73061
2.36492	0.73174
2.36928	0.73125
2.36928	0.73383
2.37365	0.72980
2.37365	0.72932
2.37365	0.73335
2.37365	0.72997
2.37365	0.73303
2.37365	0.73367
2.37801	0.73142
2.37801	0.73238
2.37801	0.73415
2.37801	0.73190
2.37801	0.73528
2.37801	0.73560
2.38674	0.73190
2.38674	0.72352
2.38674	0.73045
2.38674	0.73222
2.38674	0.73222
2.39110	0.73480
2.39546	0.73947
2.39546	0.73673
2.39546	0.73754
2.39546	0.73673
2.39546	0.73335
2.39983	0.73593
2.40419	0.73754
2.40419	0.73303
2.40419	0.73496
2.40419	0.73351
2.40419	0.73689
2.40855	0.73319
2.41728	0.73399
2.41728	0.73351
2.41728	0.73190
2.41728	0.73367
2.41728	0.73432
2.42601	0.73415
2.42601	0.72626
2.43037	0.72900
2.43037	0.72223
2.43473	0.72578
2.43910	0.72852
2.44346	0.72400
2.44782	0.71998
2.44782	0.72529
2.44782	0.72336
2.44782	0.72481
2.44782	0.72143
2.45219	0.72191
2.46091	0.71756
2.46528	0.71869
2.46528	0.71240
2.46964	0.70757
2.47400	0.71192
2.47400	0.71095
2.47400	0.70870
2.47400	0.70677
2.47400	0.71160
2.48273	0.70113
2.48273	0.70612
2.48273	0.70451
2.48273	0.70161
2.48709	0.70435
2.49146	0.70032
2.49146	0.69968
2.49146	0.69613
2.49146	0.69935
2.49582	0.69500
2.49582	0.69710
2.50018	0.69017
2.50018	0.69275
2.50455	0.68759
2.50455	0.68405
2.50455	0.69210
2.50455	0.68518
2.50455	0.69114
2.51327	0.68340
2.51327	0.67857
2.51327	0.68115
2.51327	0.68340
2.51327	0.68195
2.51764	0.67825
2.52200	0.67245
2.52200	0.67535
2.52200	0.67841
2.52636	0.67068
2.52636	0.67148
2.53073	0.67052
2.53509	0.66520
2.53509	0.66520
2.53509	0.66230
2.53945	0.65553
2.54382	0.65505
2.54818	0.65585
2.54818	0.65183
2.54818	0.65360
2.55254	0.65312
2.55254	0.65086
2.55254	0.64828
2.55254	0.65005
2.55254	0.64796
2.55254	0.64764
2.55254	0.64329
2.55254	0.62959
2.55254	0.63201
2.55254	0.63249
2.55254	0.63249
2.55254	0.63330
2.55254	0.63040
2.55254	0.63394
2.55254	0.63410
2.55254	0.63185
2.55254	0.63346
2.55254	0.63700
2.55254	0.63088
2.55254	0.63249
2.55254	0.63459
2.55254	0.63298
2.55254	0.63829
2.55254	0.63620
2.55691	0.63845
2.55691	0.63668
2.55691	0.63958
2.55691	0.63862
2.55691	0.64216
2.56127	0.63282
2.56127	0.63443
2.56127	0.63427
2.56127	0.63459
2.56563	0.63217
2.57436	0.62025
2.58309	0.61622
2.58309	0.61590
2.58309	0.61123
2.58309	0.61654
2.58309	0.61638
2.59181	0.60381
2.60054	0.60494
2.60490	0.59157
2.60490	0.58964
2.60490	0.59012
2.60490	0.58513
2.61363	0.58142
2.61799	0.57514
2.62236	0.57079
2.62236	0.57063
2.62236	0.56579
2.62236	0.57353
2.62236	0.56950
2.62236	0.57336
2.63108	0.55951
2.63545	0.55210
2.63981	0.54743
2.63981	0.54308
2.63981	0.54936
2.63981	0.54646
2.64417	0.54098
2.64854	0.53679
2.65290	0.53131
2.65290	0.53260
2.65290	0.53276
2.65290	0.53196
2.65290	0.53083
2.65290	0.53260
2.66163	0.52358
2.66599	0.51585
2.66599	0.51440
2.66599	0.50973
2.67035	0.50296
2.67908	0.49184
2.67908	0.48862
2.67908	0.49490
2.67908	0.49571
2.69217	0.47589
2.69653	0.47251
2.69653	0.47283
2.69653	0.47493
2.69653	0.47444
2.70090	0.46816
2.70526	0.45849
2.70962	0.45269
2.70962	0.45398
2.70962	0.45366
2.71399	0.44625
2.71399	0.44383
2.71835	0.44141
2.71835	0.44174
2.71835	0.44093
2.71835	0.43578
2.71835	0.43690
2.71835	0.44093
2.71835	0.44238
2.71835	0.44303
2.71835	0.44303
2.71835	0.44093
2.70526	0.45656
2.69653	0.47041
2.68781	0.47670
2.68781	0.48137
2.68344	0.48459
2.67472	0.50215
2.66163	0.51843
2.64854	0.53389
2.64417	0.54485
2.64417	0.54356
2.63545	0.55854
2.63108	0.56080
2.63108	0.56692
2.62236	0.56740
2.61363	0.57369
2.60927	0.58368
2.60927	0.58851
2.60927	0.58319
2.60927	0.58770
2.60927	0.58819
2.60927	0.58851
2.62236	0.56740
2.63545	0.55709
2.64417	0.53953
2.65726	0.52664
2.67035	0.50602
2.68781	0.48508
2.70090	0.46574
2.70962	0.44738
2.71835	0.43336
2.72708	0.41676
2.73580	0.40388
2.74453	0.39808
2.74889	0.38889
2.75326	0.38245
2.75762	0.37487
2.75762	0.37439
2.75762	0.37085
2.75762	0.37439
2.75762	0.37745
2.75762	0.37085
2.75762	0.37342
2.75762	0.37665
2.75762	0.37036
2.75762	0.37181
2.75762	0.37036
2.75762	0.37697
2.75762	0.37777
2.75762	0.37536
2.75762	0.37504
2.74453	0.39147
2.73580	0.40484
2.73144	0.40871
2.73144	0.40839
2.73144	0.40275
2.73144	0.40243
2.73580	0.40259
2.74453	0.38937
2.75326	0.37649
2.75762	0.37278
2.75762	0.37326
2.76198	0.36440
2.77071	0.35167
2.78380	0.33540
2.79253	0.31784
2.79689	0.31414
2.80125	0.30721
2.80125	0.31075
2.80125	0.31140
2.80125	0.30576
2.80562	0.29367
2.80562	0.29512
2.80562	0.30173
2.80562	0.29867
2.80562	0.29851
2.80562	0.29593
2.80562	0.29770
2.80562	0.30141
2.80562	0.29931
2.80562	0.29738
2.80125	0.30560
2.78816	0.32751
2.78380	0.32912
2.78380	0.33540
2.78380	0.33234
2.78380	0.33524
2.78380	0.33073
2.78380	0.33025
2.78380	0.32831
2.80125	0.31188
2.80562	0.29222
2.80998	0.29367
2.80998	0.29158
2.80998	0.29512
2.81871	0.28320
2.82743	0.26870
2.83180	0.26451
2.83180	0.26612
2.83180	0.26065
2.83616	0.25887
2.83616	0.25259
2.83616	0.25775
2.83616	0.25775
2.83616	0.25871
2.83616	0.25614
2.83616	0.25291
2.83616	0.25130
2.83616	0.25501
2.83616	0.25243
2.84489	0.24341
2.84489	0.23938
2.84925	0.23632
2.84925	0.23358
2.84925	0.23761
2.84925	0.23777
2.84925	0.23487
2.84925	0.23600
2.84925	0.23584
2.85798	0.22730
2.86234	0.22617
2.86234	0.21554
2.86234	0.22552
2.86234	0.22424
2.86234	0.22456
2.86234	0.22198
2.86670	0.21215
2.87107	0.20909
2.87107	0.20974
2.87107	0.21054
2.87107	0.20829
2.87107	0.20684
2.87979	0.19717
2.87979	0.20071
2.87979	0.20184
2.87979	0.19942
2.87979	0.20152
2.87979	0.19701
2.87979	0.20200
2.88852	0.18557
2.89288	0.18525
2.89288	0.18315
2.89288	0.17735
2.89288	0.18138
2.89725	0.17526
2.89725	0.17784
2.89725	0.17590
2.90161	0.17220
2.90597	0.16914
2.90597	0.16543
2.90597	0.16849
2.90597	0.16946
2.91034	0.16140
2.91470	0.15109
2.91470	0.14980
2.91470	0.14884
2.92343	0.14706
2.92779	0.13804
2.92779	0.14078
2.92779	0.13981
2.93215	0.13321
2.93652	0.13208
2.93652	0.12998
2.93652	0.12805
2.93652	0.12886
2.94524	0.12257
2.94524	0.11967
2.94961	0.11758
2.94961	0.11307
2.94961	0.11178
2.94961	0.11758
2.94961	0.11242
2.94961	0.11871
2.94961	0.11661
2.95397	0.10533
2.95833	0.10163
2.95833	0.09889
2.95833	0.10501
2.95833	0.10469
2.95833	0.10243
2.95833	0.10517
2.95833	0.10405
2.96706	0.09551
2.96706	0.09696
2.96706	0.09808
2.96706	0.10050
2.96706	0.10098
2.96706	0.09873
2.96706	0.09728
2.97142	0.09390
2.97579	0.08858
2.97579	0.08665
2.98015	0.08391
2.98451	0.08375
2.98451	0.08358
2.98451	0.08471
2.98451	0.08375
2.98888	0.07907
2.99324	0.07231
2.99324	0.07279
2.99324	0.06908
2.99760	0.06812
3.00633	0.06635
3.00633	0.06441
3.01069	0.06038
3.01506	0.05684
3.01506	0.05426
3.01506	0.05587
3.01506	0.05571
3.01942	0.05201
3.02378	0.04782
3.02378	0.04492
3.02378	0.04782
3.02378	0.04782
3.02378	0.04508
3.02815	0.05410
3.02815	0.04121
3.03687	0.03863
3.03687	0.03880
3.03687	0.03831
3.03687	0.03751
3.04560	0.03171
3.05433	0.02381
3.06305	0.01415
3.06305	0.02059
3.06305	0.01656
3.06305	0.02075
3.06742	0.01366
3.07178	0.01640
3.07614	0.01157
3.07614	0.01044
3.07614	0.00770
3.07614	0.00351
3.08051	0.00947
3.08051	0.00657
3.08051	0.00818
3.08051	0.01125
3.08923	0.00883
3.09360	0.00577
3.09360	0.00287
3.09360	0.00641
3.09796	0.00528
3.09796	0.00303
3.10232	0.00158
3.10232	0.00190
3.10232	0.00093
3.11105	-0.00068
3.11541	-0.00309
3.11541	-0.00180
3.11541	-0.00374
3.11541	-0.00277
3.11541	-0.00519
3.12414	-0.00938
3.12850	-0.00905
3.12850	-0.01582
3.13287	-0.01179
3.13723	-0.00567
3.14159	-0.01421
3.15032	-0.01421
